index,operation,start_s,end_s,duration_s,rss_start_mb,rss_end_mb,rss_delta_mb,rss_min_mb,rss_avg_mb,rss_peak_mb,rss_peak_s,vms_peak_mb,cpu_avg_percent,cpu_peak_percent,disk_read_delta_mb,disk_write_delta_mb,sample_count
2178,prefill: post: onnx.save,6237.788,6237.789,0.0,1532.246,1532.246,0.0,1532.246,1532.246,1532.246,6237.789,31546.668,0.884,0.884,0.0,0.0,1
2179,prefill: onnx.load,6237.789,6237.79,0.001,1532.309,1532.309,0.0,1532.309,1532.309,1532.309,6237.789,31546.668,0.619,0.619,0.0,0.0,1
2180,prefill: post: onnx.load,6237.79,6237.79,0.0,1532.309,1532.309,0.0,1532.309,1532.309,1532.309,6237.79,31546.668,0.433,0.433,0.0,0.0,1
2181,prefill: onnx.load,6237.79,6237.791,0.002,1532.332,1532.332,0.0,1532.332,1532.332,1532.332,6237.791,31546.668,0.303,0.303,0.0,0.0,1
2182,prefill: post: onnx.load,6237.791,6237.852,0.061,1534.086,1534.086,0.0,1534.086,1534.086,1534.086,6237.851,31546.668,0.483,0.483,0.0,0.0,1
2183,prefill: onnx.save,6237.852,6237.881,0.03,1536.086,1536.086,0.0,1536.086,1536.086,1536.086,6237.881,31546.668,0.576,0.576,0.0,0.0,1
2184,prefill: post: onnx.save,6237.881,6237.882,0.0,1536.086,1536.086,0.0,1536.086,1536.086,1536.086,6237.882,31546.668,0.403,0.403,0.0,0.0,1
2185,prefill: onnx.load,6237.882,6237.883,0.001,1536.086,1536.086,0.0,1536.086,1536.086,1536.086,6237.882,31546.668,0.282,0.282,0.0,0.0,1
2186,prefill: post: onnx.load,6237.883,6237.883,0.0,1536.086,1536.086,0.0,1536.086,1536.086,1536.086,6237.883,31546.668,0.198,0.198,0.0,0.0,1
2187,prefill: onnx.load,6237.883,6237.884,0.002,1536.09,1536.09,0.0,1536.09,1536.09,1536.09,6237.884,31546.668,0.138,0.138,0.0,0.0,1
2188,prefill: post: onnx.load,6237.884,6237.948,0.064,1536.098,1536.098,0.0,1536.098,1536.098,1536.098,6237.948,31546.668,0.317,0.317,0.0,0.0,1
2189,prefill: onnx.save,6237.948,6237.979,0.031,1538.098,1538.098,0.0,1538.098,1538.098,1538.098,6237.979,31546.668,0.452,0.452,0.0,0.0,1
2190,prefill: post: onnx.save,6237.979,6237.979,0.0,1538.098,1538.098,0.0,1538.098,1538.098,1538.098,6237.979,31546.668,0.316,0.316,0.0,0.0,1
2191,prefill: onnx.load,6237.979,6237.98,0.001,1538.098,1538.098,0.0,1538.098,1538.098,1538.098,6237.98,31546.668,0.221,0.221,0.0,0.0,1
2192,prefill: post: onnx.load,6237.98,6237.98,0.0,1538.098,1538.098,0.0,1538.098,1538.098,1538.098,6237.98,31546.668,0.155,0.155,0.0,0.0,1
2193,prefill: onnx.load,6237.98,6237.982,0.002,1538.098,1538.098,0.0,1538.098,1538.098,1538.098,6237.982,31546.668,1.554,1.554,0.0,0.0,1
2194,prefill: post: onnx.load,6237.982,6238.075,0.093,1315.828,1315.828,0.0,1315.828,1315.828,1315.828,6238.075,31546.668,1.34,1.34,0.0,0.0,1
2195,prefill: onnx.save,6238.075,6238.109,0.034,1321.516,1321.516,0.0,1321.516,1321.516,1321.516,6238.109,31546.668,1.143,1.143,0.0,0.0,1
2196,prefill: post: onnx.save,6238.109,6238.11,0.0,1321.516,1321.516,0.0,1321.516,1321.516,1321.516,6238.109,31546.668,0.8,0.8,0.0,0.0,1
2197,prefill: onnx.load,6238.11,6238.111,0.002,1323.34,1323.34,0.0,1323.34,1323.34,1323.34,6238.111,31546.668,0.56,0.56,0.0,0.0,1
2198,prefill: post: onnx.load,6238.111,6238.112,0.0,1323.34,1323.34,0.0,1323.34,1323.34,1323.34,6238.111,31546.668,0.392,0.392,0.0,0.0,1
2199,prefill: onnx.load,6238.112,6238.115,0.003,1325.781,1325.781,0.0,1325.781,1325.781,1325.781,6238.114,31546.668,1.045,1.045,0.0,0.0,1
2200,prefill: post: onnx.load,6238.115,6238.19,0.075,1331.477,1331.477,0.0,1331.477,1331.477,1331.477,6238.189,31546.668,0.95,0.95,0.0,0.0,1
2201,prefill: onnx.save,6238.19,6238.223,0.033,1333.254,1333.254,0.0,1333.254,1333.254,1333.254,6238.222,31546.668,0.88,0.88,0.0,0.0,1
2202,prefill: post: onnx.save,6238.223,6238.223,0.0,1333.254,1333.254,0.0,1333.254,1333.254,1333.254,6238.223,31546.668,0.616,0.616,0.0,0.0,1
2203,prefill: onnx.load,6238.223,6238.224,0.001,1333.316,1333.316,0.0,1333.316,1333.316,1333.316,6238.224,31546.668,0.431,0.431,0.0,0.0,1
2204,prefill: post: onnx.load,6238.224,6238.224,0.0,1333.316,1333.316,0.0,1333.316,1333.316,1333.316,6238.224,31546.668,0.302,0.302,0.0,0.0,1
2205,prefill: onnx.load,6238.224,6238.226,0.002,1333.363,1333.363,0.0,1333.363,1333.363,1333.363,6238.225,31546.668,3.042,3.042,0.0,0.0,1
2206,prefill: post: onnx.load,6238.226,6238.301,0.075,1334.047,1334.047,0.0,1334.047,1334.047,1334.047,6238.3,31546.668,2.347,2.347,0.0,0.0,1
2207,prefill: onnx.save,6238.301,6238.335,0.034,1336.055,1336.055,0.0,1336.055,1336.055,1336.055,6238.334,31546.668,1.851,1.851,0.0,0.0,1
2208,prefill: post: onnx.save,6238.335,6238.335,0.0,1336.055,1336.055,0.0,1336.055,1336.055,1336.055,6238.335,31546.668,1.296,1.296,0.0,0.0,1
2209,prefill: onnx.load,6238.335,6238.336,0.001,1336.055,1336.055,0.0,1336.055,1336.055,1336.055,6238.336,31546.668,0.907,0.907,0.0,0.0,1
2210,prefill: post: onnx.load,6238.336,6238.336,0.0,1336.055,1336.055,0.0,1336.055,1336.055,1336.055,6238.336,31546.668,0.635,0.635,0.0,0.0,1
2211,prefill: onnx.load,6238.336,6238.338,0.002,1336.066,1336.066,0.0,1336.066,1336.066,1336.066,6238.338,31546.668,0.444,0.444,0.0,0.0,1
2212,prefill: post: onnx.load,6238.338,6238.416,0.079,1336.508,1336.508,0.0,1336.508,1336.508,1336.508,6238.416,31546.668,0.55,0.55,0.0,0.0,1
2213,prefill: onnx.save,6238.416,6238.452,0.036,1338.441,1338.441,0.0,1338.441,1338.441,1338.441,6238.452,31546.668,0.714,0.714,0.0,0.0,1
2214,prefill: post: onnx.save,6238.452,6238.452,0.0,1338.441,1338.441,0.0,1338.441,1338.441,1338.441,6238.452,31546.668,0.5,0.5,0.0,0.0,1
2215,prefill: onnx.load,6238.452,6238.453,0.001,1338.441,1338.441,0.0,1338.441,1338.441,1338.441,6238.453,31546.668,0.35,0.35,0.0,0.0,1
2216,prefill: post: onnx.load,6238.453,6238.453,0.0,1338.441,1338.441,0.0,1338.441,1338.441,1338.441,6238.453,31546.668,0.245,0.245,0.0,0.0,1
2217,prefill: onnx.load,6238.453,6238.455,0.002,1338.441,1338.441,0.0,1338.441,1338.441,1338.441,6238.455,31546.668,0.171,0.171,0.0,0.0,1
2218,prefill: post: onnx.load,6238.455,6238.538,0.082,1339.02,1339.02,0.0,1339.02,1339.02,1339.02,6238.537,31546.668,0.348,0.348,0.0,0.0,1
2219,prefill: onnx.save,6238.538,6238.575,0.038,1343.02,1343.02,0.0,1343.02,1343.02,1343.02,6238.575,31546.668,0.553,0.553,0.0,0.0,1
2220,prefill: post: onnx.save,6238.575,6238.576,0.0,1343.02,1343.02,0.0,1343.02,1343.02,1343.02,6238.576,31546.668,0.387,0.387,0.0,0.0,1
2221,prefill: onnx.load,6238.576,6238.577,0.001,1343.02,1343.02,0.0,1343.02,1343.02,1343.02,6238.576,31546.668,0.271,0.271,0.0,0.0,1
2222,prefill: post: onnx.load,6238.577,6238.577,0.0,1343.02,1343.02,0.0,1343.02,1343.02,1343.02,6238.577,31546.668,0.19,0.19,0.0,0.0,1
2223,prefill: onnx.load,6238.577,6238.579,0.002,1343.031,1343.031,0.0,1343.031,1343.031,1343.031,6238.579,31546.668,0.133,0.133,0.0,0.0,1
2224,prefill: post: onnx.load,6238.579,6238.666,0.088,1345.723,1345.723,0.0,1345.723,1345.723,1345.723,6238.666,31546.668,0.334,0.334,0.0,0.0,1
2225,prefill: onnx.save,6238.666,6238.705,0.038,1347.836,1347.836,0.0,1347.836,1347.836,1347.836,6238.704,31546.668,0.418,0.418,0.0,0.0,1
2226,prefill: post: onnx.save,6238.705,6238.705,0.0,1347.836,1347.836,0.0,1347.836,1347.836,1347.836,6238.705,31546.668,0.293,0.293,0.0,0.0,1
2227,prefill: onnx.load,6238.705,6238.706,0.001,1347.836,1347.836,0.0,1347.836,1347.836,1347.836,6238.705,31546.668,0.205,0.205,0.0,0.0,1
2228,prefill: post: onnx.load,6238.706,6238.706,0.0,1347.836,1347.836,0.0,1347.836,1347.836,1347.836,6238.706,31546.668,0.143,0.143,0.0,0.0,1
2229,prefill: onnx.load,6238.706,6238.708,0.002,1347.867,1347.867,0.0,1347.867,1347.867,1347.867,6238.708,31546.668,1.247,1.247,0.0,0.0,1
2230,prefill: post: onnx.load,6238.708,6238.799,0.091,1348.281,1348.281,0.0,1348.281,1348.281,1348.281,6238.798,31546.668,1.105,1.105,0.0,0.0,1
2231,prefill: onnx.save,6238.799,6238.838,0.039,1348.281,1348.281,0.0,1348.281,1348.281,1348.281,6238.837,31546.668,1.016,1.016,0.0,0.0,1
2232,prefill: post: onnx.save,6238.838,6238.838,0.0,1348.281,1348.281,0.0,1348.281,1348.281,1348.281,6238.838,31546.668,6.641,6.641,0.0,0.0,1
2233,prefill: onnx.load,6238.838,6238.839,0.001,1348.281,1348.281,0.0,1348.281,1348.281,1348.281,6238.838,31546.668,4.649,4.649,0.0,0.0,1
2234,prefill: post: onnx.load,6238.839,6238.839,0.0,1348.281,1348.281,0.0,1348.281,1348.281,1348.281,6238.839,31546.668,3.254,3.254,0.0,0.0,1
2235,prefill: onnx.load,6238.839,6238.841,0.002,1348.281,1348.281,0.0,1348.281,1348.281,1348.281,6238.841,31546.668,2.278,2.278,0.0,0.0,1
2236,prefill: post: onnx.load,6238.841,6238.937,0.096,1350.656,1350.656,0.0,1350.656,1350.656,1350.656,6238.936,31546.668,1.816,1.816,0.0,0.0,1
2237,prefill: onnx.save,6238.937,6238.977,0.041,1352.961,1352.961,0.0,1352.961,1352.961,1352.961,6238.977,31546.668,1.559,1.559,0.0,0.0,1
2238,prefill: post: onnx.save,6238.977,6238.978,0.0,1352.961,1352.961,0.0,1352.961,1352.961,1352.961,6238.977,31546.668,1.091,1.091,0.0,0.0,1
2239,prefill: onnx.load,6238.978,6238.978,0.001,1352.961,1352.961,0.0,1352.961,1352.961,1352.961,6238.978,31546.668,0.764,0.764,0.0,0.0,1
2240,prefill: post: onnx.load,6238.978,6238.979,0.0,1352.961,1352.961,0.0,1352.961,1352.961,1352.961,6238.978,31546.668,0.535,0.535,0.0,0.0,1
2241,prefill: onnx.load,6238.979,6238.981,0.002,1353.242,1353.242,0.0,1353.242,1353.242,1353.242,6238.981,31546.668,0.374,0.374,0.0,0.0,1
2242,prefill: post: onnx.load,6238.981,6239.079,0.098,1353.254,1353.254,0.0,1353.254,1353.254,1353.254,6239.078,31546.668,0.502,0.502,0.0,0.0,1
2243,prefill: onnx.save,6239.079,6239.119,0.041,1353.254,1353.254,0.0,1353.254,1353.254,1353.254,6239.119,31546.668,0.58,0.58,0.0,0.0,1
2244,prefill: post: onnx.save,6239.119,6239.12,0.0,1353.254,1353.254,0.0,1353.254,1353.254,1353.254,6239.119,31546.668,0.406,0.406,0.0,0.0,1
2245,prefill: onnx.load,6239.12,6239.121,0.001,1353.254,1353.254,0.0,1353.254,1353.254,1353.254,6239.12,31546.668,3.051,3.051,0.0,0.0,1
2246,prefill: post: onnx.load,6239.121,6239.121,0.0,1353.254,1353.254,0.0,1353.254,1353.254,1353.254,6239.121,31546.668,2.136,2.136,0.0,0.0,1
2247,prefill: onnx.load,6239.121,6239.123,0.002,1353.277,1353.277,0.0,1353.277,1353.277,1353.277,6239.123,31546.668,1.495,1.495,0.0,0.0,1
2248,prefill: post: onnx.load,6239.123,6239.245,0.122,1351.188,1351.188,0.0,1351.188,1351.188,1351.188,6239.244,31546.668,1.278,1.278,0.0,0.0,1
2249,prefill: onnx.save,6239.245,6239.29,0.045,1355.191,1355.191,0.0,1355.191,1355.191,1355.191,6239.289,31546.668,1.105,1.105,0.0,0.0,1
2250,prefill: post: onnx.save,6239.29,6239.29,0.0,1355.191,1355.191,0.0,1355.191,1355.191,1355.191,6239.29,31546.668,0.773,0.773,0.0,0.0,1
2251,prefill: onnx.load,6239.29,6239.291,0.001,1355.207,1355.207,0.0,1355.207,1355.207,1355.207,6239.29,31546.668,3.347,3.347,0.0,0.0,1
2252,prefill: post: onnx.load,6239.291,6239.291,0.0,1355.207,1355.207,0.0,1355.207,1355.207,1355.207,6239.291,31546.668,2.343,2.343,0.0,0.0,1
2253,prefill: onnx.load,6239.291,6239.293,0.002,1355.641,1355.641,0.0,1355.641,1355.641,1355.641,6239.293,31546.668,2.581,2.581,0.0,0.0,1
2254,prefill: post: onnx.load,6239.293,6239.399,0.106,1357.84,1357.84,0.0,1357.84,1357.84,1357.84,6239.398,31546.668,2.029,2.029,0.0,0.0,1
2255,prefill: onnx.save,6239.399,6239.443,0.044,1360.438,1360.438,0.0,1360.438,1360.438,1360.438,6239.443,31546.668,1.631,1.631,0.0,0.0,1
2256,prefill: post: onnx.save,6239.443,6239.443,0.0,1360.438,1360.438,0.0,1360.438,1360.438,1360.438,6239.443,31546.668,1.142,1.142,0.0,0.0,1
2257,prefill: onnx.load,6239.443,6239.444,0.001,1360.438,1360.438,0.0,1360.438,1360.438,1360.438,6239.444,31546.668,3.778,3.778,0.0,0.0,1
2258,prefill: post: onnx.load,6239.444,6239.444,0.0,1360.438,1360.438,0.0,1360.438,1360.438,1360.438,6239.444,31546.668,2.644,2.644,0.0,0.0,1
2259,prefill: onnx.load,6239.444,6239.447,0.003,1361.293,1361.293,0.0,1361.293,1361.293,1361.293,6239.447,31546.668,1.851,1.851,0.0,0.0,1
2260,prefill: post: onnx.load,6239.447,6239.556,0.109,1361.363,1361.363,0.0,1361.363,1361.363,1361.363,6239.556,31546.668,1.533,1.533,0.0,0.0,1
2261,prefill: onnx.save,6239.556,6239.602,0.046,1361.363,1361.363,0.0,1361.363,1361.363,1361.363,6239.601,31546.668,1.33,1.33,0.0,0.0,1
2262,prefill: post: onnx.save,6239.602,6239.602,0.0,1361.363,1361.363,0.0,1361.363,1361.363,1361.363,6239.602,31546.668,0.931,0.931,0.0,0.0,1
2263,prefill: onnx.load,6239.602,6239.603,0.001,1361.363,1361.363,0.0,1361.363,1361.363,1361.363,6239.603,31546.668,0.651,0.651,0.0,0.0,1
2264,prefill: post: onnx.load,6239.603,6239.603,0.0,1361.363,1361.363,0.0,1361.363,1361.363,1361.363,6239.603,31546.668,0.456,0.456,0.0,0.0,1
2265,prefill: onnx.load,6239.603,6239.606,0.003,1361.363,1361.363,0.0,1361.363,1361.363,1361.363,6239.605,31546.668,1.255,1.255,0.0,0.0,1
2266,prefill: post: onnx.load,6239.606,6239.719,0.113,1362.668,1362.668,0.0,1362.668,1362.668,1362.668,6239.719,31546.668,1.106,1.106,0.0,0.0,1
2267,prefill: onnx.save,6239.719,6239.767,0.048,1365.453,1365.453,0.0,1365.453,1365.453,1365.453,6239.767,31546.668,1.018,1.018,0.0,0.0,1
2268,prefill: post: onnx.save,6239.767,6239.767,0.0,1365.453,1365.453,0.0,1365.453,1365.453,1365.453,6239.767,31546.668,6.304,6.304,0.0,0.0,1
2269,prefill: onnx.load,6239.767,6239.768,0.001,1365.453,1365.453,0.0,1365.453,1365.453,1365.453,6239.768,31546.668,4.413,4.413,0.0,0.0,1
2270,prefill: post: onnx.load,6239.768,6239.768,0.0,1365.453,1365.453,0.0,1365.453,1365.453,1365.453,6239.768,31546.668,3.089,3.089,0.0,0.0,1
2271,prefill: onnx.load,6239.768,6239.771,0.003,1365.953,1365.953,0.0,1365.953,1365.953,1365.953,6239.771,31546.668,2.162,2.162,0.0,0.0,1
2272,prefill: post: onnx.load,6239.771,6239.889,0.118,1367.941,1367.941,0.0,1367.941,1367.941,1367.941,6239.888,31546.668,1.733,1.733,0.0,0.0,1
2273,prefill: onnx.save,6239.889,6239.938,0.049,1372.82,1372.82,0.0,1372.82,1372.82,1372.82,6239.938,31546.668,1.498,1.498,0.0,0.0,1
2274,prefill: post: onnx.save,6239.938,6239.939,0.0,1372.82,1372.82,0.0,1372.82,1372.82,1372.82,6239.938,31546.668,1.048,1.048,0.0,0.0,1
2275,prefill: onnx.load,6239.939,6239.939,0.001,1372.82,1372.82,0.0,1372.82,1372.82,1372.82,6239.939,31546.668,0.734,0.734,0.0,0.0,1
2276,prefill: post: onnx.load,6239.939,6239.94,0.0,1372.82,1372.82,0.0,1372.82,1372.82,1372.82,6239.939,31546.668,0.514,0.514,0.0,0.0,1
2277,prefill: onnx.load,6239.94,6239.943,0.003,1373.469,1373.469,0.0,1373.469,1373.469,1373.469,6239.942,31546.668,0.36,0.36,0.0,0.0,1
2278,prefill: post: onnx.load,6239.943,6240.064,0.121,1373.695,1373.695,0.0,1373.695,1373.695,1373.695,6240.063,31546.668,0.485,0.485,0.0,0.0,1
2279,prefill: onnx.save,6240.064,6240.112,0.048,1373.695,1373.695,0.0,1373.695,1373.695,1373.695,6240.111,31546.668,0.581,0.581,0.0,0.0,1
2280,prefill: post: onnx.save,6240.112,6240.112,0.0,1373.695,1373.695,0.0,1373.695,1373.695,1373.695,6240.112,31546.668,0.407,0.407,0.0,0.0,1
2281,prefill: onnx.load,6240.112,6240.113,0.001,1373.695,1373.695,0.0,1373.695,1373.695,1373.695,6240.113,31546.668,0.285,0.285,0.0,0.0,1
2282,prefill: post: onnx.load,6240.113,6240.113,0.0,1373.695,1373.695,0.0,1373.695,1373.695,1373.695,6240.113,31546.668,0.199,0.199,0.0,0.0,1
2283,prefill: onnx.load,6240.113,6240.116,0.003,1373.699,1373.699,0.0,1373.699,1373.699,1373.699,6240.116,31546.668,1.045,1.045,0.0,0.0,1
2284,prefill: post: onnx.load,6240.116,6240.273,0.158,1365.625,1365.625,0.0,1365.625,1365.625,1365.625,6240.273,31546.668,0.97,0.97,0.0,0.0,1
2285,prefill: onnx.save,6240.273,6240.327,0.053,1372.672,1372.672,0.0,1372.672,1372.672,1372.672,6240.326,31546.668,0.942,0.942,0.0,0.0,1
2286,prefill: post: onnx.save,6240.327,6240.327,0.0,1372.672,1372.672,0.0,1372.672,1372.672,1372.672,6240.327,31546.668,0.659,0.659,0.0,0.0,1
2287,prefill: onnx.load,6240.327,6240.328,0.001,1372.797,1372.797,0.0,1372.797,1372.797,1372.797,6240.328,31546.668,0.461,0.461,0.0,0.0,1
2288,prefill: post: onnx.load,6240.328,6240.328,0.0,1372.797,1372.797,0.0,1372.797,1372.797,1372.797,6240.328,31546.668,0.323,0.323,0.0,0.0,1
2289,prefill: onnx.load,6240.328,6240.332,0.003,1373.324,1373.336,0.012,1373.324,1373.33,1373.336,6240.332,31546.668,0.598,0.969,0.001,0.0,2
2290,prefill: post: onnx.load,6240.332,6240.459,0.128,1373.586,1373.586,0.0,1373.586,1373.586,1373.586,6240.459,31546.668,0.889,0.889,0.0,0.0,1
2291,prefill: onnx.save,6240.459,6240.512,0.053,1376.758,1376.758,0.0,1376.758,1376.758,1376.758,6240.512,31546.668,0.887,0.887,0.0,0.0,1
2292,prefill: post: onnx.save,6240.512,6240.513,0.0,1376.758,1376.758,0.0,1376.758,1376.758,1376.758,6240.512,31546.668,0.621,0.621,0.0,0.0,1
2293,prefill: onnx.load,6240.513,6240.514,0.001,1376.758,1376.758,0.0,1376.758,1376.758,1376.758,6240.514,31546.668,0.435,0.435,0.0,0.0,1
2294,prefill: post: onnx.load,6240.514,6240.514,0.0,1376.758,1376.758,0.0,1376.758,1376.758,1376.758,6240.514,31546.668,0.304,0.304,0.0,0.0,1
2295,prefill: onnx.load,6240.514,6240.517,0.003,1376.957,1376.957,0.0,1376.957,1376.957,1376.957,6240.517,31546.668,1.03,1.03,0.0,0.0,1
2296,prefill: post: onnx.load,6240.517,6240.65,0.132,1376.996,1376.996,0.0,1376.996,1376.996,1376.996,6240.649,31546.668,0.951,0.951,0.0,0.0,1
2297,prefill: onnx.save,6240.65,6240.704,0.055,1381.094,1381.094,0.0,1381.094,1381.094,1381.094,6240.704,31546.668,0.88,0.88,0.0,0.0,1
2298,prefill: post: onnx.save,6240.704,6240.705,0.0,1381.094,1381.094,0.0,1381.094,1381.094,1381.094,6240.705,31546.668,0.616,0.616,0.0,0.0,1
2299,prefill: onnx.load,6240.705,6240.706,0.001,1381.094,1381.094,0.0,1381.094,1381.094,1381.094,6240.705,31546.668,3.193,3.193,0.0,0.0,1
2300,prefill: post: onnx.load,6240.706,6240.706,0.0,1381.094,1381.094,0.0,1381.094,1381.094,1381.094,6240.706,31546.668,10.432,10.432,0.0,0.0,1
2301,prefill: onnx.load,6240.706,6240.709,0.003,1381.324,1381.324,0.0,1381.324,1381.324,1381.324,6240.709,31546.668,7.302,7.302,0.0,0.0,1
2302,prefill: post: onnx.load,6240.709,6240.845,0.136,1381.352,1381.352,0.0,1381.352,1381.352,1381.352,6240.844,31546.668,5.336,5.336,0.0,0.0,1
2303,prefill: onnx.save,6240.845,6240.901,0.056,1385.449,1385.449,0.0,1385.449,1385.449,1385.449,6240.9,31546.668,4.028,4.028,0.0,0.0,1
2304,prefill: post: onnx.save,6240.901,6240.901,0.0,1385.449,1385.449,0.0,1385.449,1385.449,1385.449,6240.901,31546.668,2.82,2.82,0.0,0.0,1
2305,prefill: onnx.load,6240.901,6240.902,0.001,1385.449,1385.449,0.0,1385.449,1385.449,1385.449,6240.901,31546.668,1.974,1.974,0.0,0.0,1
2306,prefill: post: onnx.load,6240.902,6240.902,0.0,1385.449,1385.449,0.0,1385.449,1385.449,1385.449,6240.902,31546.668,1.382,1.382,0.0,0.0,1
2307,prefill: onnx.load,6240.902,6240.905,0.003,1385.449,1385.449,0.0,1385.449,1385.449,1385.449,6240.905,31546.668,0.967,0.967,0.0,0.0,1
2308,prefill: post: onnx.load,6240.905,6241.044,0.14,1385.816,1385.816,0.0,1385.816,1385.816,1385.816,6241.044,31546.668,0.912,0.912,0.0,0.0,1
2309,prefill: onnx.save,6241.044,6241.099,0.055,1385.91,1385.91,0.0,1385.91,1385.91,1385.91,6241.098,31546.668,0.853,0.853,0.0,0.0,1
2310,prefill: post: onnx.save,6241.099,6241.099,0.0,1385.91,1385.91,0.0,1385.91,1385.91,1385.91,6241.099,31546.668,0.597,0.597,0.0,0.0,1
2311,prefill: onnx.load,6241.099,6241.1,0.001,1385.91,1385.91,0.0,1385.91,1385.91,1385.91,6241.1,31546.668,0.418,0.418,0.0,0.0,1
2312,prefill: post: onnx.load,6241.1,6241.1,0.0,1385.91,1385.91,0.0,1385.91,1385.91,1385.91,6241.1,31546.668,0.293,0.293,0.0,0.0,1
2313,prefill: onnx.load,6241.1,6241.103,0.003,1385.91,1385.91,0.0,1385.91,1385.91,1385.91,6241.103,31546.668,1.019,1.019,0.0,0.0,1
2314,prefill: post: onnx.load,6241.103,6241.254,0.151,1367.855,1367.855,0.0,1367.855,1367.855,1367.855,6241.253,31546.668,0.947,0.947,0.0,0.0,1
2315,prefill: onnx.save,6241.254,6241.315,0.061,1376.164,1376.164,0.0,1376.164,1376.164,1376.164,6241.315,31546.668,0.93,0.93,0.0,0.0,1
2316,prefill: post: onnx.save,6241.315,6241.315,0.0,1376.164,1376.164,0.0,1376.164,1376.164,1376.164,6241.315,31546.668,0.651,0.651,0.0,0.0,1
2317,prefill: onnx.load,6241.315,6241.316,0.001,1376.582,1376.582,0.0,1376.582,1376.582,1376.582,6241.316,31546.668,0.456,0.456,0.0,0.0,1
2318,prefill: post: onnx.load,6241.316,6241.317,0.0,1376.582,1376.582,0.0,1376.582,1376.582,1376.582,6241.316,31546.668,0.319,0.319,0.0,0.0,1
2319,prefill: onnx.load,6241.317,6241.324,0.007,1384.594,1384.594,0.0,1384.594,1384.594,1384.594,6241.323,31546.668,0.223,0.223,0.0,0.0,1
2320,prefill: post: onnx.load,6241.324,6241.472,0.148,1385.0,1385.0,0.0,1385.0,1385.0,1385.0,6241.471,31546.668,0.394,0.394,0.0,0.0,1
2321,prefill: onnx.save,6241.472,6241.532,0.06,1389.117,1389.117,0.0,1389.117,1389.117,1389.117,6241.531,31546.668,0.549,0.549,0.0,0.0,1
2322,prefill: post: onnx.save,6241.532,6241.532,0.0,1389.117,1389.117,0.0,1389.117,1389.117,1389.117,6241.532,31546.668,0.385,0.385,0.0,0.0,1
2323,prefill: onnx.load,6241.532,6241.533,0.001,1389.117,1389.117,0.0,1389.117,1389.117,1389.117,6241.533,31546.668,0.269,0.269,0.0,0.0,1
2324,prefill: post: onnx.load,6241.533,6241.533,0.0,1389.117,1389.117,0.0,1389.117,1389.117,1389.117,6241.533,31546.668,0.188,0.188,0.0,0.0,1
2325,prefill: onnx.load,6241.533,6241.537,0.003,1389.547,1389.547,0.0,1389.547,1389.547,1389.547,6241.536,31546.668,0.132,0.132,0.0,0.0,1
2326,prefill: post: onnx.load,6241.537,6241.688,0.152,1390.418,1390.418,0.0,1390.418,1390.418,1390.418,6241.688,31546.668,0.34,0.34,0.0,0.0,1
2327,prefill: onnx.save,6241.688,6241.749,0.061,1390.516,1390.516,0.0,1390.516,1390.516,1390.516,6241.748,31546.668,0.509,0.509,0.0,0.0,1
2328,prefill: post: onnx.save,6241.749,6241.749,0.0,1390.516,1390.516,0.0,1390.516,1390.516,1390.516,6241.749,31546.668,0.356,0.356,0.0,0.0,1
2329,prefill: onnx.load,6241.749,6241.75,0.001,1390.516,1390.516,0.0,1390.516,1390.516,1390.516,6241.75,31546.668,0.249,0.249,0.0,0.0,1
2330,prefill: post: onnx.load,6241.75,6241.75,0.0,1390.516,1390.516,0.0,1390.516,1390.516,1390.516,6241.75,31546.668,0.174,0.174,0.0,0.0,1
2331,prefill: onnx.load,6241.75,6241.753,0.003,1390.516,1390.516,0.0,1390.516,1390.516,1390.516,6241.753,31546.668,0.122,0.122,0.0,0.0,1
